,,,473.599997349E-6,0.0,
,,,474.000000395E-6,0.0,
,,,474.400003441E-6,0.0,
,,,474.800006486E-6,0.0,
,,,475.200009532E-6,0.0,
,,,475.600012578E-6,0.0,
,,,476.000015624E-6,0.0,
,,,476.400018670E-6,0.0,
,,,476.799992612E-6,0.0,
,,,477.199995657E-6,800.000011921E-3,
,,,477.599998703E-6,0.0,
,,,478.000001749E-6,0.0,
,,,478.400004795E-6,0.0,
,,,478.800007841E-6,0.0,
,,,479.200010886E-6,800.000011921E-3,
,,,479.600013932E-6,0.0,
,,,480.000016978E-6,800.000011921E-3,
,,,480.399990920E-6,0.0,
,,,480.799993966E-6,0.0,
,,,481.199997012E-6,800.000011921E-3,
,,,481.600000057E-6,0.0,
,,,482.000003103E-6,0.0,
,,,482.400006149E-6,0.0,
,,,482.800009195E-6,800.000011921E-3,
,,,483.200012241E-6,0.0,
,,,483.600015286E-6,0.0,
,,,484.000018332E-6,0.0,
,,,484.399992274E-6,0.0,
,,,484.799995320E-6,800.000011921E-3,
,,,485.199998366E-6,0.0,
,,,485.600001412E-6,0.0,
,,,486.000004457E-6,0.0,
,,,486.400007503E-6,800.000011921E-3,
,,,486.800010549E-6,0.0,
,,,487.200013595E-6,0.0,
,,,487.600016640E-6,0.0,
,,,487.999990582E-6,0.0,
,,,488.399993628E-6,0.0,
,,,488.799996674E-6,0.0,
,,,489.199999720E-6,800.000011921E-3,
,,,489.600002766E-6,0.0,
,,,490.000005811E-6,0.0,
,,,490.400008857E-6,0.0,
,,,490.800011903E-6,0.0,
,,,491.200014949E-6,0.0,
,,,491.600017995E-6,0.0,
,,,492.000021040E-6,800.000011921E-3,
,,,492.400024086E-6,0.0,
,,,492.800027132E-6,0.0,
,,,493.200030178E-6,800.000011921E-3,
,,,493.600033224E-6,0.0,
,,,493.999978062E-6,0.0,
,,,494.399981108E-6,0.0,
,,,494.799984153E-6,800.000011921E-3,
,,,495.199987199E-6,0.0,
,,,495.599990245E-6,0.0,
,,,495.999993291E-6,0.0,
,,,496.399996337E-6,0.0,
,,,496.799999382E-6,0.0,
,,,497.200002428E-6,0.0,
,,,497.600005474E-6,0.0,
,,,498.000008520E-6,0.0,
,,,498.400011566E-6,800.000011921E-3,
,,,498.800014611E-6,0.0,
,,,499.200017657E-6,0.0,
,,,499.600020703E-6,0.0,
,,,500.000023749E-6,0.0,
,,,500.400026795E-6,0.0,
,,,500.800029840E-6,0.0,
,,,501.200032886E-6,800.000011921E-3,
,,,501.599977724E-6,0.0,
,,,501.999980770E-6,800.000011921E-3,
,,,502.399983816E-6,0.0,
,,,502.799986862E-6,0.0,
,,,503.199989907E-6,0.0,
,,,503.599992953E-6,0.0,
,,,503.999995999E-6,0.0,
,,,504.399999045E-6,0.0,
,,,504.800002091E-6,0.0,
,,,505.200005136E-6,800.000011921E-3,
,,,505.600008182E-6,0.0,
,,,506.000011228E-6,0.0,
,,,506.400014274E-6,0.0,
,,,506.800017320E-6,0.0,
,,,507.200020365E-6,0.0,
,,,507.600023411E-6,800.000011921E-3,
,,,508.000026457E-6,0.0,
,,,508.400029503E-6,0.0,
,,,508.800032549E-6,0.0,
,,,509.199977387E-6,0.0,
,,,509.599980433E-6,0.0,
,,,509.999983478E-6,0.0,
,,,510.399986524E-6,0.0,
,,,510.799989570E-6,0.0,
,,,511.199992616E-6,0.0,
,,,511.599995662E-6,0.0,
,,,511.999998707E-6,0.0,
,,,512.400001753E-6,0.0,
,,,512.800004799E-6,800.000011921E-3,
,,,513.200007845E-6,0.0,
,,,513.600010891E-6,0.0,
,,,514.000013936E-6,0.0,
,,,514.400016982E-6,0.0,
,,,514.800020028E-6,0.0,
,,,515.200023074E-6,0.0,
,,,515.600026120E-6,0.0,
,,,516.000029165E-6,0.0,
,,,516.400032211E-6,0.0,
,,,516.799977049E-6,0.0,
,,,517.199980095E-6,0.0,
,,,517.599983141E-6,800.000011921E-3,
,,,517.999986187E-6,0.0,
,,,518.399989232E-6,0.0,
,,,518.799992278E-6,0.0,
,,,519.199995324E-6,0.0,
,,,519.599998370E-6,0.0,
,,,520.000001416E-6,0.0,
,,,520.400004461E-6,0.0,
,,,520.800007507E-6,0.0,
,,,521.200010553E-6,0.0,
,,,521.600013599E-6,0.0,
,,,522.000016645E-6,0.0,
,,,522.400019690E-6,0.0,
,,,522.800022736E-6,0.0,
,,,523.200025782E-6,0.0,
,,,523.600028828E-6,0.0,
,,,524.000031874E-6,0.0,
,,,524.399976712E-6,800.000011921E-3,
,,,524.799979758E-6,0.0,
,,,525.199982803E-6,0.0,
,,,525.599985849E-6,0.0,
,,,525.999988895E-6,0.0,
,,,526.399991941E-6,0.0,
,,,526.799994987E-6,0.0,
,,,527.199998032E-6,0.0,
,,,527.600001078E-6,0.0,
,,,528.000004124E-6,800.000011921E-3,
,,,528.400007170E-6,0.0,
,,,528.800010215E-6,0.0,
,,,529.200013261E-6,0.0,
,,,529.600016307E-6,0.0,
,,,530.000019353E-6,0.0,
,,,530.400022399E-6,0.0,
,,,530.800025444E-6,0.0,
,,,531.200028490E-6,0.0,
,,,531.600031536E-6,0.0,
,,,531.999976374E-6,800.000011921E-3,
,,,532.399979420E-6,0.0,
,,,532.799982466E-6,800.000011921E-3,
,,,533.199985512E-6,0.0,
,,,533.599988557E-6,0.0,
,,,533.999991603E-6,0.0,
,,,534.399994649E-6,0.0,
,,,534.799997695E-6,0.0,
,,,535.200000741E-6,0.0,
,,,535.600003786E-6,0.0,
,,,536.000006832E-6,0.0,
,,,536.400009878E-6,0.0,
,,,536.800012924E-6,0.0,
,,,537.200015970E-6,800.000011921E-3,
,,,537.600019015E-6,0.0,
,,,538.000022061E-6,0.0,
,,,538.400025107E-6,0.0,
,,,538.800028153E-6,800.000011921E-3,
,,,539.200031199E-6,0.0,
,,,539.600034244E-6,0.0,
,,,539.999979082E-6,0.0,
,,,540.399982128E-6,0.0,
,,,540.799985174E-6,0.0,
,,,541.199988220E-6,0.0,
,,,541.599991266E-6,800.000011921E-3,
,,,541.999994311E-6,0.0,
,,,542.399997357E-6,0.0,
,,,542.800000403E-6,0.0,
,,,543.200003449E-6,0.0,
,,,543.600006495E-6,0.0,
,,,544.000009540E-6,800.000011921E-3,
,,,544.400012586E-6,0.0,
,,,544.800015632E-6,0.0,
,,,545.200018678E-6,0.0,
,,,545.600021724E-6,0.0,
,,,546.000024769E-6,0.0,
,,,546.400027815E-6,0.0,
,,,546.800030861E-6,0.0,
,,,547.200033907E-6,0.0,
,,,547.599978745E-6,0.0,
,,,547.999981791E-6,0.0,
,,,548.399984837E-6,0.0,
,,,548.799987882E-6,0.0,
,,,549.199990928E-6,800.000011921E-3,
,,,549.599993974E-6,0.0,
,,,549.999997020E-6,0.0,
,,,550.400000066E-6,0.0,
,,,550.800003111E-6,0.0,
,,,551.200006157E-6,0.0,
,,,551.600009203E-6,800.000011921E-3,
,,,552.000012249E-6,0.0,
,,,552.400015295E-6,800.000011921E-3,
,,,552.800018340E-6,0.0,
,,,553.200021386E-6,0.0,
,,,553.600024432E-6,800.000011921E-3,
,,,554.000027478E-6,0.0,
,,,554.400030524E-6,0.0,
,,,554.800033569E-6,0.0,
,,,555.199978407E-6,0.0,
,,,555.599981453E-6,0.0,
,,,555.999984499E-6,0.0,
,,,556.399987545E-6,0.0,
,,,556.799990591E-6,800.000011921E-3,
,,,557.199993636E-6,0.0,
,,,557.599996682E-6,0.0,
,,,557.999999728E-6,0.0,
,,,558.400002774E-6,800.000011921E-3,
,,,558.800005820E-6,800.000011921E-3,
,,,559.200008865E-6,800.000011921E-3,
,,,559.600011911E-6,0.0,
,,,560.000014957E-6,0.0,
,,,560.400018003E-6,0.0,
,,,560.800021049E-6,0.0,
,,,561.200024094E-6,0.0,
,,,561.600027140E-6,0.0,
,,,562.000030186E-6,800.000011921E-3,
,,,562.400033232E-6,0.0,
,,,562.799978070E-6,800.000011921E-3,
,,,563.199981116E-6,0.0,
,,,563.599984162E-6,800.000011921E-3,
,,,563.999987207E-6,0.0,
,,,564.399990253E-6,0.0,
,,,564.799993299E-6,0.0,
,,,565.199996345E-6,800.000011921E-3,
,,,565.599999391E-6,0.0,
,,,566.000002436E-6,0.0,
,,,566.400005482E-6,0.0,
,,,566.800008528E-6,800.000011921E-3,
,,,567.200011574E-6,0.0,
,,,567.600014620E-6,0.0,
,,,568.000017665E-6,0.0,
,,,568.400020711E-6,0.0,
,,,568.800023757E-6,0.0,
,,,569.200026803E-6,0.0,
,,,569.600029849E-6,0.0,
,,,570.000032894E-6,800.000011921E-3,
,,,570.399977732E-6,800.000011921E-3,
,,,570.799980778E-6,0.0,
,,,571.199983824E-6,0.0,
,,,571.599986870E-6,0.0,
,,,571.999989916E-6,0.0,
,,,572.399992961E-6,0.0,
,,,572.799996007E-6,0.0,
,,,573.199999053E-6,0.0,
,,,573.600002099E-6,0.0,
,,,574.000005145E-6,0.0,
,,,574.400008190E-6,0.0,
,,,574.800011236E-6,800.000011921E-3,
,,,575.200014282E-6,0.0,
,,,575.600017328E-6,800.000011921E-3,
,,,576.000020374E-6,800.000011921E-3,
,,,576.400023419E-6,0.0,
,,,576.800026465E-6,0.0,
,,,577.200029511E-6,800.000011921E-3,
,,,577.600032557E-6,0.0,
,,,577.999977395E-6,0.0,
,,,578.399980441E-6,0.0,
,,,578.799983487E-6,0.0,
,,,579.199986532E-6,800.000011921E-3,
,,,579.599989578E-6,800.000011921E-3,
,,,579.999992624E-6,800.000011921E-3,
,,,580.399995670E-6,0.0,
,,,580.799998716E-6,0.0,
,,,581.200001761E-6,800.000011921E-3,
,,,581.600004807E-6,0.0,
,,,582.000007853E-6,0.0,
,,,582.400010899E-6,800.000011921E-3,
,,,582.800013945E-6,41.60000229,
,,,583.200016990E-6,46.40000153,
,,,583.600020036E-6,46.40000153,
,,,584.000023082E-6,46.40000153,
,,,584.400026128E-6,46.40000153,
,,,584.800029173E-6,46.40000153,
,,,585.200032219E-6,46.40000153,
,,,585.599977057E-6,46.40000153,
,,,585.999980103E-6,46.40000153,
,,,586.399983149E-6,46.40000153,
,,,586.799986195E-6,47.20000076,
,,,587.199989241E-6,46.40000153,
,,,587.599992286E-6,46.40000153,
,,,587.999995332E-6,46.40000153,
,,,588.399998378E-6,46.40000153,
,,,588.800001424E-6,46.40000153,
,,,589.200004470E-6,47.20000076,
,,,589.600007515E-6,47.20000076,
,,,590.000010561E-6,47.20000076,
,,,590.400013607E-6,46.40000153,
,,,590.800016653E-6,47.20000076,
,,,591.200019699E-6,47.20000076,
,,,591.600022744E-6,46.40000153,
,,,592.000025790E-6,47.20000076,
,,,592.400028836E-6,47.20000076,
,,,592.800031882E-6,46.40000153,
,,,593.200034928E-6,47.20000076,
,,,593.599979766E-6,47.20000076,
,,,593.999982812E-6,47.20000076,
,,,594.399985857E-6,47.20000076,
,,,594.799988903E-6,47.20000076,
,,,595.199991949E-6,47.20000076,
,,,595.599994995E-6,47.20000076,
,,,595.999998040E-6,47.20000076,
,,,596.400001086E-6,47.20000076,
,,,596.800004132E-6,47.20000076,
,,,597.200007178E-6,47.20000076,
,,,597.600010224E-6,47.20000076,
,,,598.000013269E-6,47.20000076,
,,,598.400016315E-6,47.20000076,
,,,598.800019361E-6,47.20000076,
,,,599.200022407E-6,47.20000076,
,,,599.600025453E-6,46.40000153,
,,,600.000028498E-6,47.20000076,
,,,600.400031544E-6,47.20000076,
,,,600.800034590E-6,47.20000076,
,,,601.199979428E-6,47.20000076,
,,,601.599982474E-6,46.40000153,
,,,601.999985520E-6,47.20000076,
,,,602.399988566E-6,47.20000076,
,,,602.799991611E-6,47.20000076,
,,,603.199994657E-6,47.20000076,
,,,603.599997703E-6,47.20000076,
,,,604.000000749E-6,47.20000076,
,,,604.400003795E-6,47.20000076,
,,,604.800006840E-6,47.20000076,
,,,605.200009886E-6,47.20000076,
,,,605.600012932E-6,47.20000076,
,,,606.000015978E-6,47.20000076,
,,,606.400019024E-6,47.20000076,
,,,606.800022069E-6,47.20000076,
,,,607.200025115E-6,47.20000076,
,,,607.600028161E-6,47.20000076,
,,,608.000031207E-6,47.20000076,
,,,608.400034253E-6,47.20000076,
,,,608.799979091E-6,47.20000076,
,,,609.199982136E-6,47.20000076,
,,,609.599985182E-6,47.20000076,
,,,609.999988228E-6,47.20000076,
,,,610.399991274E-6,47.20000076,
,,,610.799994320E-6,47.20000076,
,,,611.199997365E-6,47.20000076,
,,,611.600000411E-6,47.20000076,
,,,612.000003457E-6,47.20000076,
,,,612.400006503E-6,47.20000076,
,,,612.800009549E-6,47.20000076,
,,,613.200012594E-6,47.20000076,
,,,613.600015640E-6,47.20000076,
,,,614.000018686E-6,47.20000076,
,,,614.400021732E-6,48.00000000,
,,,614.800024778E-6,47.20000076,
,,,615.200027823E-6,47.20000076,
,,,615.600030869E-6,47.20000076,
,,,616.000033915E-6,47.20000076,
,,,616.399978753E-6,47.20000076,
,,,616.799981799E-6,47.20000076,
,,,617.199984845E-6,47.20000076,
,,,617.599987891E-6,47.20000076,
,,,617.999990936E-6,47.20000076,
,,,618.399993982E-6,47.20000076,
,,,618.799997028E-6,47.20000076,
,,,619.200000074E-6,48.00000000,
,,,619.600003120E-6,47.20000076,
,,,620.000006165E-6,47.20000076,
,,,620.400009211E-6,47.20000076,
,,,620.800012257E-6,48.00000000,
,,,621.200015303E-6,47.20000076,
,,,621.600018349E-6,47.20000076,
,,,622.000021394E-6,47.20000076,
,,,622.400024440E-6,47.20000076,
,,,622.800027486E-6,47.20000076,
,,,623.200030532E-6,47.20000076,
,,,623.600033578E-6,47.20000076,
,,,623.999978416E-6,47.20000076,
,,,624.399981461E-6,47.20000076,
,,,624.799984507E-6,47.20000076,
,,,625.199987553E-6,47.20000076,
,,,625.599990599E-6,47.20000076,
,,,625.999993645E-6,47.20000076,
,,,626.399996690E-6,47.20000076,
,,,626.799999736E-6,47.20000076,
,,,627.200002782E-6,47.20000076,
,,,627.600005828E-6,47.20000076,
,,,628.000008874E-6,47.20000076,
,,,628.400011919E-6,47.20000076,
,,,628.800014965E-6,47.20000076,
,,,629.200018011E-6,47.20000076,
,,,629.600021057E-6,47.20000076,
,,,630.000024103E-6,47.20000076,
,,,630.400027148E-6,48.00000000,
,,,630.800030194E-6,47.20000076,
,,,631.200033240E-6,47.20000076,
,,,631.599978078E-6,47.20000076,
,,,631.999981124E-6,47.20000076,
,,,632.399984170E-6,47.20000076,
,,,632.799987216E-6,47.20000076,
,,,633.199990261E-6,47.20000076,
,,,633.599993307E-6,47.20000076,
,,,633.999996353E-6,48.00000000,
,,,634.399999399E-6,47.20000076,
,,,634.800002445E-6,47.20000076,
,,,635.200005490E-6,48.00000000,
,,,635.600008536E-6,47.20000076,
,,,636.000011582E-6,47.20000076,
,,,636.400014628E-6,47.20000076,
,,,636.800017674E-6,47.20000076,
,,,637.200020719E-6,47.20000076,
,,,637.600023765E-6,47.20000076,
,,,638.000026811E-6,47.20000076,
,,,638.400029857E-6,47.20000076,
,,,638.800032903E-6,47.20000076,
,,,639.199977741E-6,48.00000000,
,,,639.599980786E-6,47.20000076,
,,,639.999983832E-6,47.20000076,
,,,640.399986878E-6,47.20000076,
,,,640.799989924E-6,47.20000076,
,,,641.199992970E-6,47.20000076,
,,,641.599996015E-6,47.20000076,
,,,641.999999061E-6,47.20000076,
,,,642.400002107E-6,47.20000076,
,,,642.800005153E-6,47.20000076,
,,,643.200008199E-6,47.20000076,
,,,643.600011244E-6,47.20000076,
,,,644.000014290E-6,47.20000076,
,,,644.400017336E-6,47.20000076,
,,,644.800020382E-6,47.20000076,
,,,645.200023428E-6,47.20000076,
,,,645.600026473E-6,47.20000076,
,,,646.000029519E-6,48.00000000,
,,,646.400032565E-6,47.20000076,
,,,646.800035611E-6,47.20000076,
,,,647.199980449E-6,47.20000076,
,,,647.599983495E-6,47.20000076,
,,,647.999986541E-6,47.20000076,
,,,648.399989586E-6,47.20000076,
,,,648.799992632E-6,47.20000076,
,,,649.199995678E-6,47.20000076,
,,,649.599998724E-6,47.20000076,
,,,650.000001770E-6,47.20000076,
,,,650.400004815E-6,47.20000076,
,,,650.800007861E-6,47.20000076,
,,,651.200010907E-6,47.20000076,
,,,651.600013953E-6,47.20000076,
,,,652.000016998E-6,47.20000076,
,,,652.400020044E-6,47.20000076,
,,,652.800023090E-6,47.20000076,
,,,653.200026136E-6,47.20000076,
,,,653.600029182E-6,47.20000076,
,,,654.000032227E-6,47.20000076,
,,,654.400035273E-6,47.20000076,
,,,654.799980111E-6,47.20000076,
,,,655.199983157E-6,47.20000076,
,,,655.599986203E-6,47.20000076,
,,,655.999989249E-6,47.20000076,
,,,656.399992295E-6,47.20000076,
,,,656.799995340E-6,47.20000076,
,,,657.199998386E-6,47.20000076,
,,,657.600001432E-6,36.79999924,
,,,658.000004478E-6,1.6000000,
,,,658.400007524E-6,1.6000000,
,,,658.800010569E-6,800.000011921E-3,
,,,659.200013615E-6,1.6000000,
,,,659.600016661E-6,800.000011921E-3,
,,,660.000019707E-6,1.6000000,
,,,660.400022753E-6,1.6000000,
,,,660.800025798E-6,800.000011921E-3,
,,,661.200028844E-6,800.000011921E-3,
,,,661.600031890E-6,800.000011921E-3,
,,,662.000034936E-6,800.000011921E-3,
,,,662.399979774E-6,800.000011921E-3,
,,,662.799982820E-6,800.000011921E-3,
,,,663.199985866E-6,800.000011921E-3,
,,,663.599988911E-6,800.000011921E-3,
,,,663.999991957E-6,800.000011921E-3,
,,,664.399995003E-6,800.000011921E-3,
,,,664.799998049E-6,800.000011921E-3,
,,,665.200001094E-6,800.000011921E-3,
,,,665.600004140E-6,800.000011921E-3,
,,,666.000007186E-6,800.000011921E-3,
,,,666.400010232E-6,800.000011921E-3,
,,,666.800013278E-6,800.000011921E-3,
,,,667.200016323E-6,800.000011921E-3,
,,,667.600019369E-6,800.000011921E-3,
,,,668.000022415E-6,800.000011921E-3,
,,,668.400025461E-6,0.0,
,,,668.800028507E-6,800.000011921E-3,
,,,669.200031552E-6,800.000011921E-3,
,,,669.600034598E-6,0.0,
,,,669.999979436E-6,800.000011921E-3,
,,,670.399982482E-6,800.000011921E-3,
,,,670.799985528E-6,0.0,
,,,671.199988574E-6,800.000011921E-3,
,,,671.599991620E-6,0.0,
,,,671.999994665E-6,800.000011921E-3,
,,,672.399997711E-6,800.000011921E-3,
,,,672.800000757E-6,0.0,
,,,673.200003803E-6,800.000011921E-3,
,,,673.600006849E-6,800.000011921E-3,
,,,674.000009894E-6,0.0,
,,,674.400012940E-6,0.0,
,,,674.800015986E-6,800.000011921E-3,
,,,675.200019032E-6,800.000011921E-3,
,,,675.600022078E-6,800.000011921E-3,
,,,676.000025123E-6,800.000011921E-3,
,,,676.400028169E-6,800.000011921E-3,
,,,676.800031215E-6,800.000011921E-3,
,,,677.200034261E-6,800.000011921E-3,
,,,677.599979099E-6,800.000011921E-3,
,,,677.999982145E-6,0.0,
,,,678.399985190E-6,800.000011921E-3,
,,,678.799988236E-6,800.000011921E-3,
,,,679.199991282E-6,0.0,
,,,679.599994328E-6,0.0,
,,,679.999997374E-6,800.000011921E-3,
,,,680.400000419E-6,0.0,
,,,680.800003465E-6,0.0,
,,,681.200006511E-6,0.0,
,,,681.600009557E-6,800.000011921E-3,
,,,682.000012603E-6,800.000011921E-3,
,,,682.400015648E-6,800.000011921E-3,
,,,682.800018694E-6,0.0,
,,,683.200021740E-6,800.000011921E-3,
,,,683.600024786E-6,800.000011921E-3,
,,,684.000027832E-6,800.000011921E-3,
,,,684.400030877E-6,800.000011921E-3,
,,,684.800033923E-6,800.000011921E-3,
,,,685.199978761E-6,800.000011921E-3,
,,,685.599981807E-6,800.000011921E-3,
,,,685.999984853E-6,800.000011921E-3,
,,,686.399987899E-6,800.000011921E-3,
,,,686.799990945E-6,800.000011921E-3,
,,,687.199993990E-6,0.0,
,,,687.599997036E-6,800.000011921E-3,
,,,688.000000082E-6,800.000011921E-3,
,,,688.400003128E-6,0.0,
,,,688.800006174E-6,800.000011921E-3,
,,,689.200009219E-6,0.0,
,,,689.600012265E-6,0.0,
,,,690.000015311E-6,0.0,
,,,690.400018357E-6,800.000011921E-3,
,,,690.800021403E-6,0.0,
,,,691.200024448E-6,800.000011921E-3,
,,,691.600027494E-6,800.000011921E-3,
,,,692.000030540E-6,0.0,
,,,692.400033586E-6,0.0,
,,,692.799978424E-6,0.0,
,,,693.199981470E-6,800.000011921E-3,
,,,693.599984515E-6,800.000011921E-3,
,,,693.999987561E-6,0.0,
,,,694.399990607E-6,800.000011921E-3,
,,,694.799993653E-6,0.0,
,,,695.199996699E-6,800.000011921E-3,
,,,695.599999744E-6,0.0,
,,,696.000002790E-6,0.0,
,,,696.400005836E-6,0.0,
,,,696.800008882E-6,800.000011921E-3,
,,,697.200011928E-6,0.0,
,,,697.600014973E-6,800.000011921E-3,
,,,698.000018019E-6,0.0,
,,,698.400021065E-6,0.0,
,,,698.800024111E-6,0.0,
,,,699.200027157E-6,0.0,
,,,699.600030202E-6,0.0,
,,,700.000033248E-6,0.0,
,,,700.400036294E-6,0.0,
,,,700.799981132E-6,0.0,
,,,701.199984178E-6,0.0,
,,,701.599987224E-6,0.0,
,,,701.999990270E-6,0.0,
,,,702.399993315E-6,0.0,
,,,702.799996361E-6,800.000011921E-3,
,,,703.199999407E-6,0.0,
,,,703.600002453E-6,0.0,
,,,704.000005499E-6,0.0,
,,,704.400008544E-6,0.0,
,,,704.800011590E-6,0.0,
,,,705.200014636E-6,0.0,
,,,705.600017682E-6,0.0,
,,,706.000020728E-6,0.0,
,,,706.400023773E-6,0.0,
,,,706.800026819E-6,0.0,
,,,707.200029865E-6,800.000011921E-3,
,,,707.600032911E-6,800.000011921E-3,
,,,708.000035957E-6,0.0,
,,,708.399980795E-6,0.0,
,,,708.799983840E-6,0.0,
,,,709.199986886E-6,0.0,
,,,709.599989932E-6,0.0,
,,,709.999992978E-6,0.0,
,,,710.399996024E-6,0.0,
,,,710.799999069E-6,800.000011921E-3,
,,,711.200002115E-6,0.0,
,,,711.600005161E-6,0.0,
,,,712.000008207E-6,0.0,
,,,712.400011253E-6,0.0,
,,,712.800014298E-6,800.000011921E-3,
,,,713.200017344E-6,0.0,
,,,713.600020390E-6,0.0,
,,,714.000023436E-6,0.0,
,,,714.400026482E-6,0.0,
,,,714.800029527E-6,0.0,
,,,715.200032573E-6,800.000011921E-3,
,,,715.600035619E-6,0.0,
,,,715.999980457E-6,0.0,
,,,716.399983503E-6,800.000011921E-3,
,,,716.799986549E-6,0.0,
,,,717.199989595E-6,0.0,
,,,717.599992640E-6,0.0,
,,,717.999995686E-6,0.0,
,,,718.399998732E-6,0.0,
,,,718.800001778E-6,800.000011921E-3,
,,,719.200004824E-6,800.000011921E-3,
,,,719.600007869E-6,0.0,
,,,720.000010915E-6,0.0,
,,,720.400013961E-6,800.000011921E-3,
,,,720.800017007E-6,0.0,
,,,721.200020052E-6,0.0,
,,,721.600023098E-6,800.000011921E-3,
,,,722.000026144E-6,0.0,
,,,722.400029190E-6,0.0,
,,,722.800032236E-6,0.0,
,,,723.200035281E-6,0.0,
,,,723.599980120E-6,0.0,
,,,723.999983165E-6,0.0,
,,,724.399986211E-6,0.0,
,,,724.799989257E-6,0.0,
,,,725.199992303E-6,0.0,
,,,725.599995349E-6,0.0,
,,,725.999998394E-6,0.0,
,,,726.400001440E-6,800.000011921E-3,
,,,726.800004486E-6,800.000011921E-3,
,,,727.200007532E-6,0.0,
,,,727.600010578E-6,0.0,
,,,728.000013623E-6,0.0,
,,,728.400016669E-6,0.0,
,,,728.800019715E-6,0.0,
,,,729.200022761E-6,0.0,
,,,729.600025807E-6,0.0,
,,,730.000028852E-6,0.0,
,,,730.400031898E-6,0.0,
,,,730.800034944E-6,0.0,
,,,731.199979782E-6,0.0,
,,,731.599982828E-6,800.000011921E-3,
,,,731.999985874E-6,0.0,
,,,732.399988919E-6,0.0,
,,,732.799991965E-6,0.0,
,,,733.199995011E-6,0.0,
,,,733.599998057E-6,0.0,
,,,734.000001103E-6,0.0,
,,,734.400004148E-6,0.0,
,,,734.800007194E-6,0.0,
,,,735.200010240E-6,0.0,
,,,735.600013286E-6,0.0,
,,,736.000016332E-6,0.0,
,,,736.400019377E-6,800.000011921E-3,
,,,736.800022423E-6,0.0,
,,,737.200025469E-6,0.0,
,,,737.600028515E-6,0.0,
,,,738.000031561E-6,0.0,
,,,738.400034606E-6,0.0,
,,,738.799979445E-6,0.0,
,,,739.199982490E-6,0.0,
,,,739.599985536E-6,0.0,
,,,739.999988582E-6,0.0,
,,,740.399991628E-6,0.0,
,,,740.799994674E-6,0.0,
,,,741.199997719E-6,0.0,
,,,741.600000765E-6,0.0,
,,,742.000003811E-6,0.0,
,,,742.400006857E-6,0.0,
,,,742.800009903E-6,0.0,
,,,743.200012948E-6,0.0,
,,,743.600015994E-6,0.0,
,,,744.000019040E-6,0.0,
,,,744.400022086E-6,0.0,
,,,744.800025132E-6,0.0,
,,,745.200028177E-6,0.0,
,,,745.600031223E-6,0.0,
,,,746.000034269E-6,0.0,
,,,746.399979107E-6,0.0,
,,,746.799982153E-6,0.0,
,,,747.199985199E-6,0.0,
,,,747.599988244E-6,0.0,
,,,747.999991290E-6,800.000011921E-3,
,,,748.399994336E-6,0.0,
,,,748.799997382E-6,0.0,
,,,749.200000428E-6,0.0,
,,,749.600003473E-6,0.0,
,,,750.000006519E-6,0.0,
,,,750.400009565E-6,0.0,
,,,750.800012611E-6,0.0,
,,,751.200015657E-6,0.0,
,,,751.600018702E-6,800.000011921E-3,
,,,752.000021748E-6,0.0,
,,,752.400024794E-6,800.000011921E-3,
,,,752.800027840E-6,0.0,
,,,753.200030886E-6,0.0,
,,,753.600033931E-6,0.0,
,,,754.000036977E-6,0.0,
,,,754.399981815E-6,0.0,
,,,754.799984861E-6,800.000011921E-3,
,,,755.199987907E-6,0.0,
,,,755.599990953E-6,0.0,
,,,755.999993999E-6,0.0,
,,,756.399997044E-6,0.0,
,,,756.800000090E-6,0.0,
,,,757.200003136E-6,0.0,
,,,757.600006182E-6,0.0,
,,,758.000009228E-6,0.0,
,,,758.400012273E-6,0.0,
,,,758.800015319E-6,0.0,
,,,759.200018365E-6,0.0,
,,,759.600021411E-6,0.0,
,,,760.000024457E-6,0.0,
,,,760.400027502E-6,0.0,
,,,760.800030548E-6,0.0,
,,,761.200033594E-6,800.000011921E-3,
,,,761.600036640E-6,0.0,
,,,761.999981478E-6,0.0,
,,,762.399984524E-6,0.0,
,,,762.799987569E-6,0.0,
,,,763.199990615E-6,0.0,
,,,763.599993661E-6,800.000011921E-3,
,,,763.999996707E-6,800.000011921E-3,
,,,764.399999753E-6,0.0,
,,,764.800002798E-6,0.0,
,,,765.200005844E-6,0.0,
,,,765.600008890E-6,0.0,
,,,766.000011936E-6,0.0,
,,,766.400014982E-6,0.0,
,,,766.800018027E-6,0.0,
,,,767.200021073E-6,0.0,
,,,767.600024119E-6,0.0,
,,,768.000027165E-6,0.0,
,,,768.400030211E-6,800.000011921E-3,
,,,768.800033256E-6,0.0,
,,,769.200036302E-6,0.0,
,,,769.599981140E-6,800.000011921E-3,
,,,769.999984186E-6,0.0,
,,,770.399987232E-6,800.000011921E-3,
,,,770.799990278E-6,0.0,
,,,771.199993324E-6,0.0,
,,,771.599996369E-6,0.0,
,,,771.999999415E-6,0.0,
,,,772.400002461E-6,0.0,
,,,772.800005507E-6,0.0,
,,,773.200008553E-6,0.0,
,,,773.600011598E-6,0.0,
,,,774.000014644E-6,0.0,
,,,774.400017690E-6,800.000011921E-3,
,,,774.800020736E-6,0.0,
,,,775.200023782E-6,800.000011921E-3,
,,,775.600026827E-6,0.0,
,,,776.000029873E-6,800.000011921E-3,
,,,776.400032919E-6,0.0,
